epoch,acc,loss,val_acc,val_loss
0,0.8001886791553138,0.4677268277924016,0.8981132076821238,0.30655165190966627
1,0.8720754717880825,0.3312288273505445,0.8475471699462747,0.3551519673275498
2,0.9,0.27843778415670933,0.9124528302786485,0.2600581085232069
3,0.9096226414194647,0.26321159517989967,0.9041509434861957,0.26868115555565314
4,0.9145283018418078,0.24801436182462944,0.9026415095689162,0.27005138406213725
5,0.9181132075021852,0.24206309608693394,0.9184905661726898,0.23496490545992582
6,0.9211320753817288,0.23078011953605795,0.8769811321654409,0.32100791366595144
7,0.9243396227314787,0.2220570121846109,0.9026415095689162,0.26944534306256274
8,0.926792452920158,0.22045885000588758,0.926792452920158,0.21584563873848825
9,0.9309433961814304,0.2102881552025957,0.9215094340522334,0.22799874706088372
10,0.9294339622191663,0.20783476650714874,0.9298113208446862,0.20777046014677802
11,0.9313207547619657,0.2060980895105398,0.92754716990129,0.20792775858123347
12,0.9345283018418078,0.20029403728134226,0.9283018868824221,0.20994668929082042
13,0.9345283017968232,0.20059699698439185,0.9305660378258184,0.20234950244426728
14,0.9356603773584906,0.19585359387802628,0.9343396227314787,0.19996515054747743
15,0.9369811320754717,0.19238352295925032,0.9328301887692145,0.19795734063634332
16,0.9360377358490566,0.19125631785617683,0.9350943397126108,0.1950211908794799
17,0.9437735849056603,0.18452195965456514,0.9328301887692145,0.199618791791628
18,0.9384905660827205,0.18628528264333616,0.9056603774484598,0.2474057915300693
19,0.9415094339622642,0.1855425984679528,0.9320754716981132,0.2096063397740418
