epoch,acc,loss,val_acc,val_loss
0,0.8026415094339623,0.45143266907278096,0.8505660379157876,0.378367120724804
1,0.8764150943846073,0.3215522998908781,0.8935849057953312,0.30771157746045097
2,0.9022641508984116,0.27396141752881825,0.9132075473047653,0.270143905450713
3,0.9092452831088372,0.2596650918024891,0.8890566039085388,0.2868048456479918
4,0.9118867924528302,0.2513769995603921,0.916981132165441,0.23960674884184352
5,0.9188679244833172,0.23473994959075495,0.9215094340522334,0.23179010487952323
6,0.922075471608144,0.22990175944454266,0.9237735849956297,0.2215026181373956
7,0.9256603773135059,0.2232959950082707,0.9260377359390258,0.22142167604194496
8,0.9262264150043703,0.21959197114098747,0.9162264151843089,0.23811185085548545
9,0.926226415049355,0.21507107832521763,0.9260377359390258,0.2145850924051033
10,0.9309433962264151,0.2079278902625138,0.9260377359390258,0.21692317721978674
11,0.9318867923628609,0.20505763494743492,0.9283018868824221,0.20957680164643053
12,0.9315094339622642,0.19894129126701715,0.9230188680144976,0.2240471597662512
13,0.9333962264150943,0.20037655714547858,0.9290566038635542,0.2061420621062225
14,0.935471698068223,0.19497451869384297,0.92754716990129,0.20954487310265596
15,0.9362264150043703,0.19404914293649062,0.9252830189578938,0.2103376190392476
16,0.9407547169361474,0.18937473952770234,0.9328301887692145,0.19498402754090868
17,0.9409433961814304,0.18640294126744542,0.9366037736748749,0.19401274435925034
18,0.9383018867474682,0.1884850815557084,0.9358490566937429,0.19444854469794148
19,0.9398113208446862,0.18577555689046968,0.9350943397126108,0.19303677753457482
20,0.940377358490566,0.18489678349697364,0.9328301887692145,0.20292205597994462
21,0.9433962264150944,0.18230994511325405,0.9350943397126108,0.19087584081685768
22,0.9422641509433962,0.17970196822341883,0.9366037736748749,0.18670366764068602
23,0.9445283019767617,0.1757068728500942,0.9320754716981132,0.2070966123185068
24,0.9416981131625626,0.17926697109105452,0.9388679245283019,0.1852203119363425
25,0.943018867834559,0.17709729878407604,0.8898113208446863,0.2877497700250374
26,0.9441509433512417,0.17642976322264042,0.9343396226415094,0.19314772567659055
27,0.9445283017968232,0.17368564377415854,0.9388679245283019,0.18331668285828717
28,0.9439622641059587,0.16955064920884258,0.9411320755166828,0.18153345488152414
29,0.9447169811320755,0.17121413395089924,0.9396226415544185,0.18268123221847246
30,0.9452830189578938,0.16926224814271026,0.9411320754716981,0.18042568850067425
31,0.9479245282569022,0.16781568058256832,0.9411320755166828,0.1810512837261524
32,0.9473584905210531,0.1649335896012918,0.940377358490566,0.18343737010685904
33,0.9501886792002984,0.16661484391059517,0.9049056605123124,0.26098879159621474
34,0.945471698068223,0.16575608303524414,0.9411320754716981,0.1802015231352932
35,0.9496226414194647,0.16413228452205658,0.9388679245283019,0.18562610390051357
36,0.9499999999550154,0.1628866686910953,0.9418867924528301,0.1795039094731493
37,0.9492452829288986,0.16153209872965543,0.9101886792902677,0.25172259091206317
38,0.9488679244833172,0.16250407012566082,0.9441509433962264,0.17589517854294687
39,0.9496226414644493,0.16052011755277526,0.9441509433962264,0.17695498833116496
40,0.950377358490566,0.15919250893705297,0.9449056603773585,0.17511190452665654
41,0.9488679244833172,0.15847039272200386,0.9426415094339623,0.1798997586628176
42,0.9516981132075472,0.15743598051790922,0.940377358490566,0.17739055174701618
43,0.9515094339172795,0.15863286992288986,0.9418867924528301,0.17636234388598857
44,0.9494339622641509,0.1574690689455788,0.9418867924528301,0.18002137451801659
45,0.949811320754717,0.15672495967093503,0.9426415094339623,0.17840919907362957
46,0.9528301886792453,0.15033549409429983,0.9456603773584905,0.17537707288310214
47,0.9533962263251251,0.15013299620376444,0.9464150943396227,0.17478063973053445
48,0.9549056603323739,0.14963438089163797,0.9426415094339623,0.1778353822681139
49,0.9550943395776569,0.1495646377076518,0.9456603773584905,0.17435231662021494
50,0.9552830187779553,0.14966844523852726,0.9418867924528301,0.17406805582203955
