epoch,acc,loss,val_acc,val_loss
0,0.7205882352941176,0.5655432875699408,0.7828054296844505,0.49065263140075704
1,0.8197586727897506,0.4459435567147412,0.8159879338147953,0.44169560614214765
2,0.8333333333333334,0.4111828752772301,0.8182503772537093,0.4317992716623108
3,0.8363499245852187,0.38900136336302144,0.8393665159270055,0.39840483112572544
4,0.8536953241936581,0.36722111953689324,0.8499245850389,0.3810076569270225
5,0.8585972851577748,0.35056159601492043,0.8672699846473395,0.3491987707388347
6,0.8738687783704444,0.32039566488647175,0.890648566849451,0.31434483585674117
7,0.892911010468168,0.28211350725517015,0.8453996980711705,0.35252970043530474
8,0.905542986335438,0.2570490916435176,0.8582202108916833,0.333711273260246
9,0.9130844644651513,0.23984689271108417,0.917043740303448,0.24275979309779666
