epoch,acc,loss,val_acc,val_loss
0,0.5752720677506679,0.6713841872463203,0.611613876589463,0.6593843600509034
1,0.6722154962958782,0.6151074276420742,0.6334841631656318,0.6116101372295915
2,0.7306529625871883,0.542997757497693,0.6885369530630328,0.5644467965689899
3,0.7675332527206772,0.5017816540407875,0.7564102562304535,0.49392997027342495
4,0.7908595642368095,0.46682638128357995,0.7631975865471956,0.4843956354786368
5,0.813180169286578,0.4290091833944332,0.7737556559287945,0.47467496316896846
6,0.8393719806763285,0.40064485839023684,0.7730015081158231,0.4831734528009349
7,0.8489709441656061,0.3733026958623175,0.8046757162606195,0.442161946365017
8,0.8535368803622789,0.35585137412510587,0.7722473606624575,0.47456162898249216
9,0.8695586457073761,0.3305893776782911,0.8921568624753937,0.2668816892045296
10,0.8753026635825778,0.3151370602283293,0.8589743587046547,0.32762603989913275
11,0.8822551391289053,0.2910257117347533,0.920814479638009,0.23456351108410778
12,0.8979746069412278,0.25956207717416363,0.821266968145989,0.41483233251003476
13,0.8935912939052051,0.2717498668087725,0.8883861236802413,0.2765661999246114
14,0.904207021719607,0.24297319994856023,0.8974358974358975,0.2558047575468751
15,0.900997581548241,0.24531250150633263,0.9358974358974359,0.2045530056746657
16,0.9123337364686877,0.23670399664679345,0.8846153846153846,0.29488805779234856
17,0.9144975787646545,0.22633285341518267,0.9230769230769231,0.20276547675084206
18,0.9162636033857315,0.21934773961246518,0.9351432880844646,0.19391966513379127
19,0.9220072550669836,0.20572381399058373,0.9223227752639518,0.21752765933178128
20,0.9200423215724248,0.20885038640723982,0.9487179487179487,0.1663768061213364
21,0.9231234866828087,0.19796951701436147,0.8944193061840121,0.2755019494850711
22,0.9256348247395462,0.19734001880401278,0.9253393665158371,0.20863765787170305
23,0.9298669891172914,0.18137308232657423,0.9396681749622926,0.1769806558594984
24,0.9315296250790754,0.18154545949981463,0.9555052790346908,0.15541266663446685
25,0.9321342201446248,0.1784332766948761,0.9600301659125189,0.154511127008482
26,0.935157194751638,0.1720747889854023,0.951734539969834,0.15601678173511457
27,0.9332627117922462,0.17324314296209495,0.9343891402714932,0.17071278051081287
28,0.9394673122043471,0.1618177113608067,0.951734539969834,0.1474018411915946
29,0.9382548309178744,0.16295961031447287,0.951734539969834,0.1353624908992428
30,0.9415859564164649,0.15659959439287463,0.9524886877828054,0.14112860363308302
31,0.9371221281741233,0.15979580725334863,0.9630467571644042,0.12080345624779684
32,0.9398428053925086,0.15713649326901627,0.9532428355957768,0.1288483256184767
33,0.9423426150121066,0.15013821672909775,0.9539969834087482,0.12961413362379529
34,0.9472490931796912,0.14537007704899707,0.94947209653092,0.13440391705069427
35,0.9469467955748432,0.14564989481071752,0.9660633484162896,0.10996285452876875
36,0.9483071342200725,0.13434309472736453,0.947209653092006,0.12727439449608416
37,0.9478536879569472,0.13465114032451014,0.951734539969834,0.12733303771816407
38,0.9529927449330164,0.12634372701271557,0.9653092006033183,0.10438505203925287
39,0.950817191283293,0.13018709239854362,0.9645550527903469,0.10044173347352137
40,0.9514812574853632,0.13231676396212239,0.9683257918552036,0.10482154131992011
41,0.9531438935192205,0.12443479381168336,0.9622926093514329,0.11244425929936708
42,0.9499092008963624,0.12537987132897244,0.9283559577677225,0.17984939625045654
43,0.9584340990814938,0.11463572126345882,0.9683257918552036,0.09278969830225137
44,0.9554111245465539,0.11706935894307303,0.9653092006033183,0.0972330987756878
45,0.9537484885126964,0.11523938461003021,0.9705882352941176,0.08526295563135841
46,0.9553571428571429,0.11242945169799987,0.9487179487179487,0.12406275404524479
47,0.9620616686099097,0.1029488925913297,0.9653092006033183,0.08975174179410234
48,0.961003627497455,0.10538357153913275,0.9743589743589743,0.07538546981124226
49,0.9594921401939485,0.10597932730162879,0.9630467571644042,0.10293012623693429
50,0.9633777240431048,0.1014412999126077,0.969079939668175,0.07984244978535769
51,0.9625151148009617,0.10224518840715847,0.9728506787330317,0.0787272222654762
52,0.9634220071830657,0.09612305060551561,0.9743589743589743,0.07523477009496178
53,0.9622128174123338,0.09868696129271601,0.969079939668175,0.07991470954469426
54,0.9652357920914204,0.09659539205455722,0.9622926093514329,0.0982721867081941
55,0.9674636803874092,0.09149358316029244,0.973604826546003,0.0703198594823592
56,0.9644800483675937,0.09203944359753988,0.971342383107089,0.07100257473586191
57,0.9667472792507804,0.09372015453046222,0.9788838612368024,0.06524585745385869
58,0.9647397095152599,0.09020305697785884,0.9653092006033183,0.08640497032311348
59,0.9664449819342257,0.09028379608085323,0.9728506787330317,0.06846311732811985
60,0.969770253929867,0.08544162318263622,0.9547511312217195,0.11269305634900906
61,0.9662938331318017,0.08683815035640184,0.9630467571644042,0.09711215028407258
62,0.9704903146256546,0.08164420491648211,0.971342383107089,0.07240476126348541
63,0.970677146311971,0.07589992640501715,0.9683257918552036,0.07395375611297056
64,0.972037484885127,0.07602497627632072,0.9728506787330317,0.06526166926310882
65,0.9697336562464948,0.07871535308117872,0.9720965309200603,0.06790258701564815
66,0.9717693236714976,0.07197416419442293,0.9698340874811463,0.07502321534134099
67,0.9738512695772616,0.07082484941366506,0.973604826546003,0.06593009412743792
68,0.9701876513317191,0.07678021401951662,0.9743589743589743,0.06541249361366798
69,0.9749093106897163,0.06918373317913824,0.9728506787330317,0.0664113703342562
70,0.9754842615012107,0.0665187968198237,0.9698340874811463,0.07063472876676427
71,0.9717351874244257,0.07252287469633113,0.9698340874811463,0.0727955350303969
72,0.9743047158403869,0.07042880302144185,0.973604826546003,0.06259265829855365
73,0.9744558645707376,0.06749975244472976,0.973604826546003,0.06440343199716389
74,0.9735169490803818,0.07007334965617186,0.9705882352941176,0.0688062288628422
75,0.9749093107617895,0.07029960898427966,0.971342383107089,0.06656332321740338
76,0.9721886336154776,0.07272886431031604,0.9728506787330317,0.06504616182898684
77,0.972642079878603,0.07273731049388972,0.9683257918552036,0.071317338844028
78,0.9745762711142801,0.06873845474311933,0.969079939668175,0.07802811651427417
79,0.9741535671100363,0.07060337219918833,0.9720965309200603,0.06673227298757564
80,0.9770253929146255,0.06665949582008525,0.971342383107089,0.06694315142260912
81,0.9735169490803818,0.07229250809065005,0.9743589743589743,0.06672804114488859
82,0.9758454106280193,0.06528921297791859,0.971342383107089,0.06595882002354163
83,0.9739709442377668,0.0699752924860101,0.9698340874811463,0.06854290565753954
84,0.9726420798065296,0.0738477146378555,0.9675716440422323,0.07817527537022016
85,0.977327690375327,0.06558143543901582,0.9705882352941176,0.070294954222634
86,0.9738512695772616,0.06787601804772916,0.9728506787330317,0.06619917478715807
87,0.9718523000978095,0.07271843821207201,0.9683257918552036,0.07172314714370674
88,0.9777811366384522,0.0652720154980434,0.969079939668175,0.07403286926021313
89,0.9746070132290149,0.06729271353313647,0.969079939668175,0.07342198919954387
90,0.9758162031438936,0.06513081022854691,0.969079939668175,0.07317685723855395
91,0.9752116081504176,0.0696462634455372,0.973604826546003,0.0637429606121702
