epoch,acc,loss,val_acc,val_loss
0,0.7602905569007264,0.4796491877218713,0.9042232277526395,0.2972052635155832
1,0.8875453446191052,0.2643346281264973,0.9087481146304676,0.2433703004145155
2,0.9241233372918928,0.19501662806595396,0.9539969834087482,0.14310962156158047
3,0.928506650472062,0.19111360577098405,0.9524886877828054,0.13553561754580895
4,0.9443772672309553,0.14100477377351422,0.9547511312217195,0.11966591451996951
5,0.9493651752604538,0.13267910968796084,0.9698340874811463,0.0892188779470338
6,0.9479418886198547,0.1333675848243456,0.9705882352941176,0.08790251928442025
7,0.9632708584527151,0.09756883424779957,0.9630467571644042,0.08811443642366167
8,0.9613059250302297,0.10185445794675774,0.9751131221719457,0.0645069659492324
9,0.9656892382824723,0.09357083851455777,0.9668174962292609,0.09386512434579218
10,0.9667472792507804,0.08284532220216588,0.9660633484162896,0.09853211842016577
11,0.9679176755447942,0.08797359569043318,0.9720965309200603,0.07107385192881163
12,0.9727602905569007,0.0782132963458252,0.978129713423831,0.05794599946980894
13,0.9734299516908212,0.07443791227122759,0.9811463046757164,0.048809293250175446
14,0.9779055690794245,0.0717643775704337,0.9743589743589743,0.0575642270430414
15,0.9756650543414696,0.06692210739723968,0.9773755656108597,0.05181631511203709
16,0.9777811366384522,0.06143552661302444,0.969079939668175,0.07458535539931695
17,0.9774788391056776,0.05941666495685602,0.9766214177978884,0.060796718714866915
18,0.9803268765133172,0.058935211315967,0.9766214177978884,0.05720746401292841
19,0.9767230955259976,0.062347398524678244,0.9811463046757164,0.0502653182477186
20,0.9818401936324399,0.05427575041934595,0.9796380090497737,0.048395679627304976
21,0.9814087061668681,0.05129419447410178,0.9803921568627451,0.05114639006175106
22,0.9797705314009661,0.05650387568695129,0.9720965309200603,0.06744310156362157
23,0.9835048425428515,0.04612258180018095,0.9826546003016591,0.044777098255088695
24,0.9832224909310762,0.04915315072539802,0.9788838612368024,0.060547822606672574
25,0.9842615011384932,0.04840400457899729,0.9796380090497737,0.04624042104834692
26,0.9823369565217391,0.051161488190806216,0.9803921568627451,0.04968486891016975
27,0.9830508474576272,0.04748477233256964,0.9773755656108597,0.059618054803455216
28,0.9839782345828295,0.047689561424957096,0.9766214177978884,0.06078125003055946
29,0.9845828295042321,0.04963767680788848,0.9871794871794872,0.033188636014715604
30,0.9848851268928601,0.042480451928337916,0.973604826546003,0.07344984193648553
31,0.9836561742619798,0.04831267620879958,0.9826546003016591,0.04596881719157212
32,0.9812575573644442,0.04562254438228554,0.9819004524886877,0.045902422522451046
33,0.9841293833131801,0.0434513728965852,0.9871794871794872,0.04083705429872006
34,0.9824455205089532,0.049725449479060456,0.9826546003016591,0.05764907328088854
35,0.9847339782345829,0.04244464384964831,0.9743589740892701,0.08095150263235534
36,0.9853385731559855,0.0396102065211466,0.9864253393665159,0.04262546425563077
37,0.9845641645767498,0.03987598117806252,0.9886877828054299,0.03734430561838096
38,0.9847339783066562,0.03871295112917175,0.9901960784313726,0.029976776285784608
39,0.9842805320435308,0.04916174170485683,0.9901960784313726,0.03204485733896251
40,0.9866989117291415,0.03021988006342248,0.9819004524886877,0.04961013763032918
41,0.9889661426844014,0.03748066623742634,0.9871794871794872,0.03610259464690476
42,0.9865314769975787,0.041076483117156046,0.9886877828054299,0.03920299799975533
43,0.9779589371980676,0.06396115631197472,0.9841628959276018,0.039571879663272705
44,0.9869854721549637,0.036455365936846874,0.9834087481146304,0.04960454996601242
45,0.9879081015719468,0.03394446926234524,0.9886877828054299,0.03537250843445516
46,0.9886501210653753,0.03148021305173147,0.9894419306184012,0.03223708115530736
47,0.9888149939540508,0.0289079459756055,0.9871794869097829,0.03836441797774628
48,0.9894195888754534,0.029585854881386247,0.9856711915535445,0.045508532006406616
49,0.9868500604594922,0.036977165270260626,0.9856711915535445,0.04619624795248875
