epoch,acc,loss,val_acc,val_loss
0,0.8539622642409127,0.3690644237005486,0.9132075473047653,0.2686914509422374
1,0.8937735848606757,0.28252322918963885,0.8966037737198596,0.29418640525835865
2,0.9188679245732865,0.2329860598186277,0.9079245284368407,0.25600178498142173
3,0.9247169811320755,0.22256439070656614,0.9222641510333655,0.23248113922353061
4,0.9235849056153927,0.22117118825327675,0.9049056604673278,0.2688870152887308
5,0.9341509433962264,0.19723284787445697,0.9305660378258184,0.1974337430832521
6,0.9341509433062571,0.19381559306720517,0.9373584905660377,0.18676294249183728
7,0.9369811320754717,0.18733956255440443,0.9418867924528301,0.19003100850672092
8,0.9330188678795437,0.19691890825640482,0.9343396226864941,0.18654854283017933
9,0.9422641508984115,0.172491115134842,0.940377358490566,0.18658753562648342
10,0.937924528391856,0.18092499853305097,0.9373584905660377,0.1842835799421904
11,0.9471698112307855,0.16525651766444152,0.9328301887692145,0.19930062734855797
12,0.9392452829288986,0.17852290680948293,0.9373584905660377,0.18236594990739283
13,0.9452830188229399,0.16668422988000905,0.9366037735849057,0.19088862672729312
14,0.942830188589276,0.1654466499809949,0.9366037735849057,0.17825568573092515
15,0.9449056603773585,0.1632968983897623,0.930566037735849,0.19707878925327985
16,0.9407547169811321,0.1829738428738882,0.9222641510333655,0.22278276075732034
17,0.9481132075471698,0.15358057574281153,0.9154716981581922,0.22629933637268138
18,0.9475471697213514,0.16053807629166908,0.9449056603773585,0.16968444708945615
19,0.9437735848606758,0.16613269565240393,0.930566037735849,0.20585429319233264
20,0.9486792453280035,0.15807656027236075,0.9335849056603773,0.18580407714506364
21,0.9537735848156911,0.14706796488109625,0.9456603773584905,0.17025874855945694
22,0.9549056602873892,0.14047410710802619,0.9388679245283019,0.1734992416990253
23,0.9483018867024836,0.15364881504819078,0.9441509433962264,0.16818022301736868
24,0.956226415049355,0.13770441462408822,0.9449056603773585,0.17634564091012164
25,0.949622641509434,0.15365153922787253,0.9154716982031769,0.25354670037638466
26,0.955471698068223,0.14108351794053922,0.9456603773584905,0.17265714038655444
27,0.9581132074572005,0.13893098756952105,0.9275471698113208,0.1963280981947791
28,0.9467924527852041,0.1569015231616092,0.9184905660827205,0.2604730631158037
29,0.9558490565587889,0.13842670480035385,0.9192452830188679,0.23990980719620328
30,0.9573584905660377,0.1404342819328578,0.9471698113207547,0.17044079576179666
31,0.9571698113207547,0.13797852188067616,0.9433962264150944,0.1647219741625606
32,0.9558490565138044,0.13210479645234233,0.9486792452830188,0.1695573722360269
33,0.9583018867024835,0.1339544320781276,0.9464150943396227,0.17139202089804523
34,0.9552830187779553,0.14130148821844246,0.9252830188679245,0.22074646778264137
35,0.96,0.12469092666540506,0.9426415094339623,0.16722094122531278
36,0.9564150943396227,0.1368695855984148,0.8996226415544186,0.267871555753474
37,0.9416981131625626,0.16148238937247475,0.8973584906110224,0.2910355538692114
38,0.9573584905660377,0.13280958760178313,0.9456603773584905,0.1628926095282132
39,0.9579245283018868,0.12811166155450748,0.9079245283018867,0.24923195300799494
40,0.9549056603773585,0.13423822299911167,0.9426415094339623,0.16776996876271266
41,0.9522641509433962,0.14504994809627533,0.9222641509433962,0.20812594590884334
42,0.9613207546270118,0.1272697301293319,0.9335849056603773,0.18163568402236363
43,0.9588679244833173,0.1258424006093223,0.9479245283018868,0.17539116638167848
44,0.9635849057503466,0.12185971705418713,0.9433962264150944,0.17617550103169566
45,0.9577358489666346,0.12942889392375945,0.9162264151393242,0.23374022737988887
46,0.9643396226415094,0.11684261748391503,0.940377358490566,0.1884368817536336
47,0.9603773584455814,0.12802773489704672,0.9064150943846073,0.2572814088722445
48,0.9564150943396227,0.13037483637203584,0.9426415094339623,0.17984471826901977
49,0.9662264150043703,0.11630844761740487,0.9366037735849057,0.17041825189061885
50,0.9622641510333655,0.12456457545172493,0.940377358490566,0.17410022304586645
51,0.9494339622641509,0.15007515970828397,0.940377358490566,0.17656315521530386
52,0.9645283017968231,0.11236882218212452,0.9456603773584905,0.17311477738169004
53,0.9609433962264151,0.12467732551525224,0.9094339623541202,0.31224721711761544
54,0.960566037735849,0.12373876074575028,0.9464150943396227,0.16767921368468483
55,0.9618867925427995,0.11958461034972713,0.9433962264150944,0.1677927535702035
56,0.9652830188679246,0.11528380873630632,0.9449056603773585,0.17697449786201963
57,0.9690566036836157,0.10430198010408653,0.9441509433962264,0.1663733636405108
58,0.9669811320754716,0.10900670686420405,0.9335849056603773,0.17812394585249558
59,0.9609433962264151,0.11793448411912288,0.9283018867924528,0.19517023944629813
60,0.9616981132075472,0.12142555607939666,0.9471698113207547,0.17319417037069798
61,0.9639622641059588,0.11637843728908953,0.9426415094339623,0.16748133951903516
62,0.9647169810870908,0.11123994994838282,0.9109433962713998,0.31218753076949207
63,0.9620754717880825,0.119187857413067,0.9373584905660377,0.19775450282782878
64,0.9690566037735849,0.10563968869734486,0.9471698113207547,0.16749554804473554
65,0.9675471698113207,0.10536080184410203,0.9252830188679245,0.23414779118209514
66,0.9628301887242299,0.11489971602300428,0.9381132075471698,0.20263126791929298
67,0.9645283017968231,0.11627774720484356,0.9471698113207547,0.16610724148182374
68,0.9654716980682229,0.1058737382967517,0.9479245283018868,0.17005549431128322
69,0.9683018867924529,0.10376459286179182,0.9381132075471698,0.17270528987050057
70,0.9688679244833173,0.1047070274263058,0.9358490566037736,0.17886031030483965
71,0.9688679244833173,0.09897940214512484,0.9418867924528301,0.16961802311944513
72,0.9624528301436946,0.11840698115668206,0.9411320754716981,0.17118793255034484
73,0.9690566036836157,0.10199698586508912,0.9373584905660377,0.1989539633550734
74,0.9643396226415094,0.11381104032948332,0.9373584905660377,0.19905401554028943
75,0.9675471698113207,0.10863133312396284,0.9215094339622641,0.21236946426472575
76,0.9635849057503466,0.11398987864548306,0.9471698113207547,0.17626393867972887
77,0.9662264150943396,0.10139737564578372,0.9290566037735849,0.20518712213579213
78,0.9698113206647477,0.09788706358311311,0.9162264150943397,0.22695179337600493
79,0.9649056603773585,0.10986696699880204,0.9426415094339623,0.16895344206887597
80,0.967358490521053,0.100957866642835,0.9418867924528301,0.19029847819709553
81,0.9707547168911628,0.1023835451479228,0.9486792452830188,0.17239878871952588
82,0.9673584906110224,0.10102189521744566,0.9252830188679245,0.2437826016629642
83,0.9683018868824221,0.10931735066310415,0.77509433980258,0.5559468239658284
84,0.9552830188679245,0.1282130705241887,0.9343396226415094,0.18671593556988914
85,0.9739622640609741,0.09253809812496293,0.9283018867924528,0.2065275066444334
86,0.9711320754716981,0.10040814187096538,0.9426415094339623,0.18943887170333906
87,0.9664150943396227,0.10529816482286408,0.9366037735849057,0.1770089268923368
88,0.9683018867924529,0.10208652234934973,0.940377358490566,0.17179646702869883
